PC1,PC2,PC3,PC4,PC5
0.29078585,0.3555919,-0.765463,-0.49687055,-0.14342105
0.2251276,0.40775812,-0.67095387,-0.4850896,-0.10304761
0.15041699,0.46719992,-0.56645405,-0.46461612,-0.07676482
0.08867383,0.52019227,-0.43802845,-0.4404778,-0.06805766
0.16421734,0.5590452,-0.25132287,-0.39170414,-0.043462753
0.3901416,0.5878731,-0.07138646,-0.294631,0.007052541
0.50439316,0.6151632,-0.007229686,-0.20584375,0.025120854
0.015696663,0.48545468,-0.3035773,-0.348745,0.21629775
0.021012578,0.3571328,-0.6320416,-0.540899,-0.15790749
0.16812138,0.23746908,-0.69996655,-0.6604009,-0.23975176
0.27066126,0.20908439,-0.7404691,-0.69537157,-0.30654585
0.2985857,0.21082032,-0.7913221,-0.70057285,-0.28696895
0.29749694,0.21347582,-0.8243891,-0.7184427,-0.28086418
0.26414588,0.24209869,-0.849743,-0.71551585,-0.24245626
0.21234404,0.26896846,-0.8649827,-0.70379287,-0.20023036
0.16260107,0.26834476,-0.8668152,-0.6980363,-0.14754307
0.18457635,0.23560798,-0.8565289,-0.7086287,-0.21391726
0.19025666,0.2455821,-0.79941213,-0.72650933,-0.16851532
0.21495743,0.25073564,-0.7427331,-0.7492503,-0.19671917
0.25898558,0.2665969,-0.6797718,-0.75211537,-0.1913271
0.27706766,0.31754756,-0.6258906,-0.7366966,-0.18306029
0.2563461,0.38873303,-0.5951959,-0.6958674,-0.18945634
0.2450452,0.4380175,-0.5423683,-0.66211975,-0.1982925
0.25880313,0.45259416,-0.47039688,-0.65457976,-0.1819793
0.26799488,0.46630394,-0.4153918,-0.63053554,-0.15071023
0.25597873,0.47321427,-0.38738072,-0.6042802,-0.17613149
0.23548646,0.51323426,-0.41029656,-0.5602061,-0.1822114
0.14739071,0.53285086,-0.43119228,-0.54390156,-0.15533257
-0.015082648,0.57629097,-0.4489509,-0.53432876,-0.10740578
-0.14778312,0.60097325,-0.39679945,-0.5449089,0.03339219
-0.18222116,0.5172292,-0.5823339,-0.6510517,-0.012053728
-0.033798553,0.5220765,-0.16858661,-0.58143175,0.46765435
-0.026674908,0.55668247,-0.621817,-0.49373865,0.33774745
0.070988044,0.5601622,-0.7123419,-0.44445503,0.09926033
0.042802256,0.5977422,-0.6309792,-0.4836589,0.11497784
0.004241869,0.6330553,-0.5117892,-0.52625006,0.19754231
-0.060698614,0.6689173,-0.40795612,-0.5483484,0.30965436
-0.006978946,0.6448127,-0.336084,-0.51317847,0.35601556
0.24620809,0.15689945,-0.36004317,-0.70781416,0.2477479
0.8628412,-0.1453458,-0.42080152,-0.8314221,-0.18550265
1.5924584,-0.32995355,-0.165519,-0.7629808,-0.2053101
1.9409108,-0.31679308,-0.13536882,-0.6733987,-0.14101374
2.2837548,-0.1415118,-0.19995189,-0.52896035,0.0018475056
2.330702,0.13339889,-0.52457917,-0.425362,0.031577468
1.523041,0.2896334,-0.6539551,-0.3305009,-0.05373931
0.89937776,0.5176152,-0.7409831,-0.26068777,-0.03448975
0.7207981,0.5523244,-0.7399126,-0.27403682,0.09924507
0.64020556,0.54480326,-0.74299634,-0.2955401,0.12399483
0.60010976,0.51249397,-0.778237,-0.33090782,0.08457124
0.6243972,0.4749714,-0.8353878,-0.33603793,-0.06250858
0.6066486,0.44299948,-0.8481864,-0.3534509,-0.0917778
0.61769986,0.40574944,-0.8516575,-0.37081176,-0.15122509
0.54182297,0.41231883,-0.86566126,-0.39333415,-0.037170887
0.53948057,0.40174782,-0.90365565,-0.40295422,-0.10580981
0.4778216,0.40134585,-0.94082797,-0.4082392,-0.10979617
0.45402503,0.3846346,-0.9639164,-0.4243703,-0.10280371
0.43170768,0.3821751,-0.9887849,-0.42786992,-0.14823997
0.36700174,0.40044248,-1.0050398,-0.42028785,-0.11728394
0.29895467,0.41750348,-1.0086914,-0.41812313,-0.07686281
0.25298375,0.40756786,-1.0011774,-0.42136586,-0.10762668
0.24785142,0.36978304,-0.94659626,-0.45709348,-0.11917269
0.23520394,0.36298668,-0.8571564,-0.48215327,-0.11711419
0.19833578,0.38858593,-0.74983585,-0.48519126,-0.11767173
0.13985837,0.44673097,-0.6241406,-0.47202826,-0.09191501
0.0552573,0.51755464,-0.48612177,-0.44600904,-0.08929157
0.12636015,0.5627352,-0.28319418,-0.4017192,-0.055877686
0.33324748,0.59551704,-0.08714211,-0.3012089,-0.0045877695
0.46623725,0.61012447,-0.011719584,-0.21747625,0.036010146
0.16303615,0.39635217,-0.55376613,-0.4055612,0.007305503
0.28957617,0.2044599,-0.69310915,-0.59930605,-0.19591224
0.35595444,0.1807785,-0.7478157,-0.6518926,-0.2620411
0.38932043,0.180771,-0.805915,-0.66603386,-0.28152043
0.38964638,0.17996597,-0.84941494,-0.6876931,-0.29583073
0.36359802,0.19547188,-0.8700987,-0.6930394,-0.2801022
0.30367118,0.21706927,-0.88447726,-0.6831547,-0.20356047
0.28415275,0.20454133,-0.8988551,-0.67915094,-0.19036305
0.31974107,0.16778016,-0.89900744,-0.69079494,-0.2581945
0.34234506,0.17587006,-0.83484256,-0.70947474,-0.22276926
0.32730702,0.19624066,-0.7757219,-0.73705775,-0.17535663
0.3230576,0.2255944,-0.7214025,-0.7366395,-0.16296494
0.32767344,0.25413716,-0.662922,-0.7381176,-0.17214715
0.39059165,0.30357146,-0.58689225,-0.72313637,-0.2172643
0.3536265,0.38690436,-0.5275241,-0.68685234,-0.19733512
0.26680428,0.43912256,-0.49213588,-0.6528555,-0.18514407
0.2747169,0.450482,-0.42368352,-0.63117737,-0.15549254
0.25758326,0.47736228,-0.41056597,-0.5827832,-0.15947616
0.23057063,0.525736,-0.42970335,-0.5209293,-0.15930474
0.0738374,0.55005276,-0.4666648,-0.50647676,-0.12199533
-0.05000379,0.5685431,-0.46499586,-0.507108,-0.07054949
-0.1418378,0.5750247,-0.38520825,-0.52900636,0.1098479
0.14511125,0.58636105,-0.68844855,-0.4346347,0.1800425
0.14753112,0.60986054,-0.6718961,-0.4350044,0.13322222
0.12099227,0.6400715,-0.54114544,-0.4690522,0.23794377
0.086704135,0.6629964,-0.39654887,-0.50814354,0.3916751
0.038109574,0.65628684,-0.2537967,-0.543772,0.6297357
0.09187907,0.6390325,-0.27442944,-0.50738835,0.53122973
0.57467437,0.10497081,-0.5793048,-0.6987942,-0.037213683
1.459383,-0.14877748,-0.2818967,-0.6481018,-0.18201196
1.8744164,-0.12090814,-0.26190925,-0.5172696,-0.14019287
2.0769727,0.048048735,-0.5670129,-0.45922112,0.0031826496
1.7754009,0.20173681,-0.69866264,-0.3568387,-0.033619165
1.1355733,0.35850012,-0.7324668,-0.27008075,-0.11008239
0.8711441,0.47247183,-0.793388,-0.23934531,-0.05174899
0.74181956,0.5341464,-0.77695477,-0.24592209,0.02951622
0.67886144,0.5282942,-0.7739488,-0.28410143,0.102301
0.62987536,0.5168065,-0.80055845,-0.3016153,0.089490294
0.6539872,0.4792019,-0.8601929,-0.32050675,-0.04114306
0.6234237,0.4676262,-0.897292,-0.3263631,-0.06922293
0.63628715,0.41612828,-0.90989816,-0.3463198,-0.1252805
0.6382871,0.39724457,-0.9187952,-0.35983735,-0.16626203
0.61377317,0.37999928,-0.94364417,-0.38238788,-0.17886388
0.57962185,0.3732921,-0.97121775,-0.39366138,-0.1927979
0.50471616,0.38770068,-1.0003477,-0.40001655,-0.13814533
0.49449736,0.3735777,-1.0166308,-0.40887702,-0.20633388
0.4270472,0.39103186,-1.0377272,-0.41017568,-0.18221009
0.37315094,0.39538157,-1.0456582,-0.40779996,-0.15560496
0.2999881,0.40970623,-1.042992,-0.40574098,-0.08598459
0.2804159,0.39342558,-1.037532,-0.4164253,-0.11927199
0.26314008,0.37065947,-1.0063735,-0.43954623,-0.13654852
0.2212693,0.36004674,-0.93860066,-0.4675598,-0.14172685
0.1737733,0.37170184,-0.8345853,-0.4883793,-0.13723981
0.106735125,0.41969693,-0.7059423,-0.48788974,-0.12107539
0.03471366,0.49046838,-0.54352534,-0.46943974,-0.12323916
0.14475112,0.5369979,-0.30347943,-0.42306006,-0.06754506
0.35818434,0.5847579,-0.07853091,-0.30645168,0.017511725
0.4228409,0.61318386,-0.007182002,-0.23681933,0.07463431
0.13704811,0.62174857,0.037505746,-0.27947497,0.3316903
0.34075743,0.4374565,-0.3740083,-0.26905608,0.23765433
0.38213187,0.21135187,-0.6520182,-0.52426904,-0.15514958
0.418911,0.17736042,-0.7311522,-0.608735,-0.25137138
0.45989582,0.16496968,-0.79545987,-0.6283074,-0.29087704
0.46703678,0.15199935,-0.84945595,-0.6444801,-0.31282806
0.4041317,0.18793344,-0.87329733,-0.6467978,-0.20609045
0.34945583,0.19473755,-0.8961259,-0.6378478,-0.118578315
0.34708738,0.19106019,-0.9308599,-0.6265975,-0.12802279
0.42911288,0.124097824,-0.926592,-0.65646046,-0.24970585
0.43894953,0.12544918,-0.8746451,-0.67760587,-0.22414267
0.4343753,0.14766562,-0.8217732,-0.7007179,-0.22058976
0.37622902,0.1958791,-0.771135,-0.7001734,-0.1626643
0.33590832,0.22825861,-0.70954716,-0.70678407,-0.15119386
0.34887025,0.26909196,-0.61713946,-0.72053,-0.14726162
0.38491905,0.3414582,-0.53919804,-0.69727385,-0.17740786
0.3294164,0.41458285,-0.48658717,-0.6576663,-0.1848594
0.32783592,0.45181715,-0.41874015,-0.6248597,-0.17323732
0.28704637,0.48755324,-0.39551008,-0.56557524,-0.15602148
0.2671913,0.5545448,-0.40384114,-0.47573858,-0.15554452
0.11519554,0.57515275,-0.4127282,-0.46174306,-0.08377206
-0.032705195,0.57757723,-0.429829,-0.46822935,-0.022040486
-0.17186972,0.5622889,-0.33315814,-0.5192102,0.24848473
0.23149012,0.63787615,-0.24792421,-0.4699298,0.64611936
1.0629691,-0.083835244,-0.5343622,-0.64353424,-0.1363002
1.7998984,-0.15329194,-0.24534953,-0.4913345,-0.09602904
1.8072174,0.08775413,-0.4507004,-0.38589853,-0.15994596
1.2960835,0.27087128,-0.7620245,-0.30791378,-0.16018128
1.0658585,0.37193143,-0.798308,-0.24616235,-0.15032709
0.83941066,0.4802667,-0.82880294,-0.22378522,-0.1256671
0.78320867,0.50679624,-0.8382107,-0.23325014,-0.09512746
0.75052625,0.51291955,-0.83010185,-0.2497707,-0.019954562
0.7310632,0.495849,-0.8445679,-0.27244925,-0.021315813
0.6970409,0.485489,-0.872512,-0.28423297,-0.039459467
0.67536336,0.47279537,-0.9170245,-0.29609263,-0.06526172
0.6238447,0.46328604,-0.94524705,-0.30761343,-0.08009827
0.6501584,0.41437256,-0.96665275,-0.33741713,-0.10028219
0.6812455,0.3814603,-0.9764749,-0.3533113,-0.1944586
0.6345748,0.3744489,-0.9971529,-0.3693182,-0.19169867
0.5851689,0.37170804,-1.0214626,-0.37922847,-0.1945194
0.5389263,0.37325585,-1.0410606,-0.38678306,-0.18325138
0.5059547,0.3710934,-1.0518452,-0.39571333,-0.21350682
0.45233893,0.38214743,-1.0630194,-0.40283018,-0.19152367
0.39566126,0.3847612,-1.0672177,-0.40668285,-0.16648662
0.30804354,0.4040376,-1.0661474,-0.4003225,-0.07734668
0.28073508,0.3963853,-1.066593,-0.40540874,-0.097972155
0.26482207,0.37463725,-1.0534965,-0.42417765,-0.13060927
0.20834811,0.3652004,-0.99020255,-0.4595791,-0.115602136
0.16927703,0.35934985,-0.892799,-0.4931885,-0.12349188
0.10731137,0.39798486,-0.77360356,-0.49484503,-0.13994372
0.008533813,0.46364653,-0.61880505,-0.4870832,-0.12466776
0.07503103,0.5138837,-0.37011468,-0.4536029,-0.0554626
0.27324754,0.56810915,-0.10971892,-0.35138464,0.07217777
0.37124544,0.6182536,-0.019951701,-0.25996006,0.103119254
0.31702542,0.6496264,0.009421468,-0.22227824,0.18668175
-0.10695903,0.59909475,0.075074315,-0.36014956,0.5444449
0.39719164,0.5203837,-0.27166283,-0.21199131,0.29757476
0.36637008,0.30605698,-0.59570634,-0.43217468,-0.049655676
0.36626717,0.26012814,-0.7331606,-0.5427567,-0.20986748
0.43238574,0.223346,-0.80875885,-0.5576421,-0.25971824
0.48004085,0.179744,-0.85099375,-0.5720225,-0.28059632
0.442519,0.18520796,-0.86947834,-0.5832809,-0.15348351
0.424493,0.18729115,-0.9000603,-0.5794378,-0.11430192
0.4401679,0.17269552,-0.9424845,-0.569379,-0.14186382
0.48261368,0.12492967,-0.94897735,-0.595585,-0.2082609
0.48410785,0.11128962,-0.9225837,-0.6174904,-0.21798325
0.45891768,0.13405454,-0.88344514,-0.63416445,-0.20254791
0.42541736,0.16693163,-0.8346342,-0.64331776,-0.20154452
0.3750949,0.19078887,-0.77941763,-0.66330093,-0.18854892
0.3406567,0.22787368,-0.6869806,-0.6923724,-0.15034091
0.3554896,0.28297865,-0.6027098,-0.6924033,-0.19425869
0.3807208,0.36058986,-0.49681532,-0.6656949,-0.19556057
0.4294634,0.43188274,-0.3990637,-0.62450975,-0.19489515
0.35753345,0.51291573,-0.3654281,-0.53084433,-0.17134881
0.33208942,0.54979,-0.36602592,-0.4494934,-0.16196144
0.2699464,0.54233086,-0.37229335,-0.4335556,-0.09874368
0.072077885,0.55875266,-0.3979305,-0.42648876,0.009465098
-0.14156568,0.5613762,-0.32146204,-0.46929288,0.27249897
0.3542266,0.64151657,-0.24413013,-0.43072093,0.7406678
0.6527948,0.16185153,-0.56411743,-0.59158355,-0.010877728
1.3252183,0.013875127,-0.43175042,-0.5114766,-0.14562666
1.7068923,0.04086411,-0.6269628,-0.4380772,-0.1544118
1.2974133,0.23903418,-0.78621495,-0.3412372,-0.17373836
0.98489255,0.40545952,-0.84894955,-0.23149729,-0.16846299
0.9316723,0.4481002,-0.8611089,-0.21971738,-0.1607709
0.86446995,0.4892696,-0.86195076,-0.22034794,-0.13848639
0.83424485,0.48862278,-0.85875404,-0.23366922,-0.10777223
0.7703729,0.4939021,-0.8753549,-0.24712318,-0.05208838
0.7639188,0.47069776,-0.89271367,-0.26356828,-0.11704171
0.7108055,0.476802,-0.9262191,-0.2697754,-0.07071185
0.71457326,0.4496385,-0.95868886,-0.28079808,-0.13479292
0.6726752,0.4412037,-0.98568547,-0.29864562,-0.086084366
0.68807113,0.4101745,-1.0103823,-0.3125801,-0.1566608
0.6850387,0.39061177,-1.0327488,-0.32940745,-0.19355154
0.65270776,0.3779956,-1.0533458,-0.34809792,-0.18086255
0.62331116,0.36844504,-1.0652136,-0.36449337,-0.19638538
0.58531564,0.3631972,-1.072498,-0.37864888,-0.20102942
0.53220004,0.3688122,-1.0789915,-0.39110482,-0.1949861
0.51086885,0.35960424,-1.0784999,-0.4077102,-0.24805939
0.42552578,0.3742057,-1.0827135,-0.40949273,-0.16949522
0.34663403,0.3888265,-1.0823394,-0.40341437,-0.09908247
0.31405896,0.38347924,-1.0835644,-0.40649498,-0.12069273
0.2797052,0.36747706,-1.0759212,-0.42149532,-0.13065672
0.24009828,0.34633267,-1.0252649,-0.46135992,-0.13091934
0.17203513,0.34728706,-0.93773854,-0.4924777,-0.11792803
0.09225173,0.37869394,-0.84325135,-0.4987495,-0.13573194
-0.036359835,0.44421613,-0.70633614,-0.49986228,-0.09744561
-0.074266806,0.49692214,-0.49067128,-0.49118036,-0.029137373
0.06255697,0.55245745,-0.24859965,-0.41549635,0.06848574
0.32313016,0.5901829,-0.06194806,-0.30670404,0.12385142
0.41385028,0.6319984,-0.0012476444,-0.23062557,0.17432642
0.17703144,0.64016163,-0.015777588,-0.25243926,0.26657128
0.36617887,0.6188861,-0.29978645,-0.20117736,0.20163
0.38132304,0.40105855,-0.5412358,-0.3799883,0.026020646
0.33809513,0.34703267,-0.7319375,-0.4905368,-0.13127458
0.42873612,0.27864015,-0.82542145,-0.49531597,-0.20774424
0.5043914,0.21074426,-0.85017455,-0.5013518,-0.20270514
0.4965943,0.19618165,-0.8700172,-0.50945616,-0.109537005
0.49102455,0.19444478,-0.897926,-0.5101684,-0.09274423
0.50330347,0.18170881,-0.9404813,-0.50568783,-0.11600697
0.52951604,0.14793587,-0.95699537,-0.521196,-0.1869601
0.51381713,0.12803566,-0.9691042,-0.5323857,-0.20674229
0.46247864,0.13292038,-0.9567143,-0.551721,-0.18620932
0.38911447,0.15662348,-0.9313127,-0.5661934,-0.15145731
0.35423017,0.17027485,-0.86095583,-0.60681874,-0.14285243
0.35444516,0.19758141,-0.75702536,-0.64314765,-0.16432452
0.3544226,0.25331998,-0.6526772,-0.66240376,-0.19572544
0.37451595,0.3242892,-0.5256692,-0.6566714,-0.21940958
0.4439451,0.39820015,-0.39390385,-0.6180352,-0.208485
0.47997528,0.49164212,-0.30997908,-0.51522547,-0.19439614
0.40899807,0.52124035,-0.33876574,-0.41824865,-0.17963958
0.30689126,0.50132906,-0.40140188,-0.38237828,-0.079042196
0.1238472,0.5260762,-0.41291773,-0.38474047,0.03831899
0.30354816,0.6748706,-0.34714115,-0.27415395,0.52392256
0.24263562,0.6517087,-0.37424934,-0.33252883,0.5581484
0.9442914,0.67879546,-0.32599556,-0.115763485,0.20406127
0.9957512,0.059926867,-0.6086091,-0.57043856,-0.10242355
1.5644331,0.092562556,-0.44011533,-0.42455822,-0.15939784
1.2872086,0.22021222,-0.7872883,-0.3686521,-0.19220209
1.0288773,0.38277256,-0.83065116,-0.24104291,-0.18073547
0.95178145,0.46949542,-0.86231625,-0.19662118,-0.15282822
0.94848293,0.48573267,-0.8610853,-0.19449443,-0.14349437
0.88160366,0.49752843,-0.8716458,-0.20432651,-0.12958574
0.8558371,0.48010075,-0.8833116,-0.2239508,-0.12651968
0.780592,0.48450744,-0.9133953,-0.23868334,-0.06762624
0.7978173,0.46054232,-0.9313427,-0.24713576,-0.14085329
0.7703414,0.4509188,-0.9611012,-0.25623596,-0.14132547
0.7495112,0.43299544,-0.98742044,-0.26966476,-0.1259309
0.7362344,0.4202658,-1.0087858,-0.28277624,-0.1257056
0.74013615,0.406623,-1.0350639,-0.29283476,-0.1695112
0.7176398,0.39867222,-1.0657378,-0.30539775,-0.18284845
0.7001571,0.38178504,-1.0830165,-0.32334077,-0.18436682
0.6718926,0.372496,-1.0945607,-0.34623933,-0.18975818
0.6226923,0.36947978,-1.0962387,-0.3708037,-0.18795288
0.58112794,0.35855544,-1.0898098,-0.391083,-0.20816612
0.5479539,0.3513056,-1.0895697,-0.40690184,-0.24888557
0.4808035,0.35711062,-1.0911065,-0.40836155,-0.19140816
0.42022836,0.35978043,-1.0884324,-0.40959048,-0.16978419
0.35016966,0.36438477,-1.0932757,-0.40892386,-0.14425242
0.2875047,0.36000574,-1.0950984,-0.41737235,-0.115296245
0.24245752,0.34154332,-1.0652796,-0.4500109,-0.10950863
0.16676281,0.34220588,-0.98799956,-0.48343635,-0.086767435
0.07778168,0.3632313,-0.90505373,-0.50075877,-0.090714455
-0.02277159,0.4095906,-0.78827345,-0.5026074,-0.071547985
-0.08624621,0.45996153,-0.6049534,-0.50197244,-0.009197712
-0.053523216,0.50724685,-0.4082924,-0.46730947,0.06966424
0.11055444,0.55844104,-0.20450747,-0.39128804,0.1535052
0.3201083,0.6021508,-0.0585078,-0.3033709,0.184044
0.40161592,0.63894427,0.01521337,-0.22704595,0.23369908
0.12027344,0.5949222,0.013476253,-0.30879956,0.40298104
0.44028312,0.6363689,-0.32133496,-0.19898665,0.15719628
0.4498219,0.45962918,-0.52494156,-0.3635832,0.036958218
0.36108643,0.4025861,-0.7454649,-0.45017695,-0.07190335
0.4324901,0.34346318,-0.8507024,-0.4273119,-0.12510574
0.5657585,0.23543274,-0.865029,-0.4338163,-0.15762413
0.5677434,0.21944296,-0.87255776,-0.4343294,-0.090996265
0.5761233,0.20333421,-0.8928915,-0.4418897,-0.104314566
0.5669219,0.19878614,-0.93163025,-0.43389684,-0.110599756
0.5679069,0.18045914,-0.9442812,-0.44787526,-0.15050364
0.49996954,0.19365633,-0.9775096,-0.43485796,-0.12553918
0.47974426,0.1638931,-0.98314106,-0.45866394,-0.15151227
0.43121952,0.14588583,-0.97762,-0.48735875,-0.13988173
0.3994973,0.141824,-0.88366854,-0.55752313,-0.14812589
0.34748957,0.1714009,-0.8257743,-0.5952644,-0.20955491
0.30967018,0.22119296,-0.7335321,-0.6351261,-0.2046454
0.2584461,0.2907238,-0.6231674,-0.64163136,-0.20294702
0.37808985,0.35459673,-0.44048226,-0.593364,-0.21805584
0.54470795,0.4054271,-0.2951876,-0.5066687,-0.18806207
0.5460529,0.47622883,-0.31501973,-0.39277124,-0.18846428
0.19122271,0.5416666,-0.44838655,-0.32667166,-0.095505714
0.029406894,0.54695356,-0.41707134,-0.34547317,0.11490047
0.47534627,0.65158045,-0.3712114,-0.20271623,0.5619745
0.4543031,0.6714369,-0.41206586,-0.26442802,0.4226781
0.45981365,0.68309796,-0.31297886,-0.2641093,0.5166266
0.7760497,0.6696044,-0.33170092,-0.23521554,0.6558746
1.0251613,0.6810628,-0.37449563,-0.11013186,0.3923787
1.2903738,0.62167156,-0.37306106,-0.06409246,0.062556505
0.6437884,0.16227257,-0.6252948,-0.5301793,0.24602973
1.3566277,0.055894017,-0.4946134,-0.47508776,-0.13175094
1.5209032,0.1807338,-0.56963825,-0.38126457,-0.21615422
0.9791718,0.3655368,-0.821473,-0.26561838,-0.20407617
1.0054214,0.45722687,-0.81698,-0.17948043,-0.1623509
0.9456791,0.5002719,-0.84800947,-0.17158556,-0.14326751
0.952125,0.49865878,-0.8575653,-0.1784333,-0.13589847
0.8958798,0.4948784,-0.87591374,-0.19020784,-0.13329732
0.8840278,0.48123324,-0.900483,-0.20146632,-0.13953876
0.84059215,0.48048222,-0.93124044,-0.2078808,-0.13675058
0.8246462,0.47345793,-0.9595839,-0.21428794,-0.1412406
0.79697657,0.4641639,-0.9887799,-0.22581935,-0.13642144
0.7725133,0.45041955,-1.0142676,-0.2408126,-0.123263955
0.76877177,0.43259513,-1.0339743,-0.25288028,-0.14071417
0.7705293,0.41710556,-1.0529183,-0.26594907,-0.15732753
0.7674963,0.40543568,-1.0760769,-0.2777965,-0.17366898
0.7565519,0.39185965,-1.097138,-0.29442143,-0.17763543
0.7252032,0.37873614,-1.105241,-0.32519567,-0.19867575
0.69979936,0.36174905,-1.0949246,-0.3532307,-0.21639943
0.6561327,0.34688294,-1.0854636,-0.37725866,-0.2294339
0.61296874,0.33647716,-1.0845677,-0.39510667,-0.26026237
0.55946934,0.33132792,-1.085657,-0.4039687,-0.26053947
0.47951192,0.339388,-1.0898067,-0.40689182,-0.18571496
0.39473835,0.34742224,-1.1026317,-0.39897907,-0.13268828
0.32208818,0.35117388,-1.1182643,-0.40266138,-0.0892514
0.2469077,0.3406886,-1.1007639,-0.43554312,-0.084305406
0.17163742,0.32625413,-1.0446717,-0.47391582,-0.053583145
0.10723902,0.33042157,-0.98427546,-0.49462277,-0.061947703
0.038605582,0.35608566,-0.8935715,-0.50538015,-0.022908092
-0.019076547,0.40358508,-0.7740313,-0.5068561,0.0070717335
-0.030808154,0.45978606,-0.5928637,-0.4971699,0.07956648
0.035627846,0.51945937,-0.3811847,-0.4597907,0.15159309
0.14833781,0.5711032,-0.20086515,-0.39777,0.15286922
0.4074886,0.5963124,-0.0336622,-0.27737522,0.16418612
0.5889418,0.5784222,-0.0040299892,-0.19891465,0.21135843
0.56654274,0.60574687,-0.33452904,-0.19272065,0.1464572
0.5855606,0.456905,-0.53398335,-0.33496684,0.012644529
0.47666806,0.40731394,-0.76287186,-0.40487176,-0.07459128
0.5456177,0.34746897,-0.85189545,-0.37869757,-0.119060874
0.6652375,0.2640649,-0.86362326,-0.36719102,-0.14988136
0.6684457,0.24857998,-0.8680874,-0.3576492,-0.115252495
0.6350371,0.24955761,-0.8980056,-0.34959745,-0.080235004
0.6405884,0.22565424,-0.9058901,-0.36588317,-0.10975385
0.6031651,0.22105181,-0.92863905,-0.36609054,-0.09136379
0.5455997,0.2282654,-0.9591228,-0.3576306,-0.07505906
0.50797033,0.20841241,-0.98391855,-0.37146604,-0.0984534
0.45920575,0.18342578,-1.0075771,-0.38516277,-0.12335932
0.43780977,0.14311266,-0.95563424,-0.45887733,-0.17041242
0.36003953,0.16286767,-0.8606144,-0.52766603,-0.18685961
0.2953571,0.21322632,-0.7571379,-0.5744702,-0.19056416
0.22728316,0.26393664,-0.6480011,-0.6031331,-0.19806647
0.24217688,0.31698847,-0.521912,-0.5769131,-0.22208393
